Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"","N123ND","KBED",42.464190647045584,-71.29209578975224,"KBED",42.4692416,-71.2847168,1759684090999,1759690947450,5021.38990641,111.8920900249048,"None","iPad","iPad16,2","18.6",0.6,"iOS",16.0,2.4,2.8022644796051677,14.0,1.7,2.4925423859522,"iOS","KBED KORH KBED 3000ft"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.759689435950129E9,42.4022688,-71.4125824,2487.7854330708637,183.2135186531057,95.35944960053897,8.55,1.77,1.8,2.6
1.759689437350059E9,42.4016448,-71.4126336,2489.4291338582652,185.18484036925688,94.64427113692058,7.73,1.73,1.8,2.6
1.759689437950192E9,42.4013856,-71.4126592,2494.350393700785,186.09620372403236,94.26525293982594,9.040000000000001,2.2600000000000002,1.8,2.6
1.75968943935002E9,42.400784,-71.4127744,2499.2749343831993,188.3693528806183,93.48369127342718,9.89,2.47,1.8,2.6
1.759689439949878E9,42.4005248,-71.4128256,2500.915354330706,189.44266131403612,93.12794833029271,10.07,2.2600000000000002,1.8,2.6
1.7596894413616428E9,42.399936,-71.4129792,2507.4803149606273,192.1065779515118,92.12672907892959,10.31,2.2,1.8,2.6
1.7596894421498442E9,42.3996,-71.4130752,2509.1207349081337,193.6796047630189,91.64723995508677,10.540000000000001,1.98,1.8,2.6
1.759689443362483E9,42.3991136,-71.413248,2514.0452755905485,196.17403981672442,90.99690624066689,10.91,2.05,1.8,2.6
1.759689444155376E9,42.3987968,-71.4133888,2509.127296587924,197.85944385563255,90.57411348892686,11.23,2.2,1.8,2.6
1.759689445361059E9,42.3983168,-71.4136192,2514.0485564304436,200.40799068857106,89.80523886993376,11.61,2.02,1.8,2.6
1.7596894461503081E9,42.3980096,-71.4137792,2510.7709973753254,202.13001369029203,89.37226433948544,11.790000000000001,1.6600000000000001,1.8,2.6
1.759689446750029E9,42.397776,-71.41392,2514.0518372703386,203.39544862756816,89.1453992085305,11.52,1.1500000000000001,1.8,2.6
1.759689448150537E9,42.3972512,-71.4142464,2518.9763779527534,206.37970129683862,88.6791528637273,9.83,0.8,1.8,2.6
1.759689448750148E9,42.3970368,-71.4144,2517.3392388451416,207.5934994348093,88.63211494862466,10.26,0.42,1.8,2.6
1.759689450149925E9,42.3965344,-71.4147776,2514.0583989501283,210.09893956443787,88.56892087298633,9.68,0.36,1.8,2.6
1.7596894507500582E9,42.3963232,-71.4149504,2510.78083989501,211.2096041223486,88.56964825788852,10.38,0.0,1.8,2.6
1.759689452149982E9,42.3958432,-71.4153792,2500.941601049866,213.88478480357855,88.83760631672769,8.88,-0.68,1.8,2.6
1.759689452749989E9,42.3956416,-71.4155648,2507.5032808398923,214.90177939480677,88.97559747170311,8.22,-0.78,1.8,2.6
1.759689454150039E9,42.3951744,-71.416032,2494.3832020997347,216.98216878793662,89.28094882919723,8.84,-0.55,1.8,2.6
